compkey,unitdesc,onstreet,blockface_name,overall_mean_occupancy,parking_spaces,mean_occupied_spaces,time_limit,parking_category,paid_subarea,paystation_count,weekday_rate_mean_ps,weekend_rate_mean_ps,all_rate_mean_ps,all_rate_max_ps,paidarea_ps,subarea_ps,street_width,speed_limit,seg_length,shape_length,slope_pct,one_way,artdescript,commercial_mixed_share,industrial_share,institutional_share,open_space_share,other_share,residential_share,transport_parking_share,building_count,building_coverage_ratio
12775,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,SENECA ST,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,0.22970170454545455,11.0,2.52671875,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,42.0,25.0,322.0,321.605601217604,5.0,Y,Principal Arterial,0.7344234788868421,0.0,0.0,0.06232937557787744,0.20324714553528048,0.0,0.0,5.0,0.36439735789890076
12778,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,SENECA ST,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,0.31306739983250154,5.5,1.7172930587623678,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,322.0,322.144002027844,9.0,N,Minor Arterial,0.6984485103452877,0.0,0.0,0.1870624636828003,0.11448902597191205,0.0,0.0,7.0,0.39636997709525124
12779,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SENECA ST,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,0.34013744335572627,4.0,1.33589651243435,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,322.0,322.13966834584,7.0,N,Minor Arterial,0.6312102789232898,0.0,0.317928855149434,0.05086086592727625,0.0,0.0,0.0,4.0,0.36501422922720717
12780,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SENECA ST,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,0.18627002120175437,7.5,1.4482259357997653,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,322.0,322.166451774749,9.0,N,Minor Arterial,0.4022668492289283,0.0,0.31328883192856577,0.05167586422915336,0.0,0.23276845461335252,0.0,5.0,0.4014523080296117
12781,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SENECA ST,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,0.22256717305442245,4.0,0.8247032160272135,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,322.0,321.898994318982,2.0,N,Minor Arterial,0.2502399105149087,0.0,0.0,0.20636299600562028,0.055536927584045236,0.48786016589542586,0.0,7.0,0.17536029970268605
12782,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,SENECA ST,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,0.10474320378572749,4.75,0.6043481898820284,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,322.0,322.211810302093,2.0,N,Minor Arterial,0.11739300508738723,0.0,0.0,0.0,0.19130068934169184,0.6913063055709209,0.0,8.0,0.31623080960030775
12783,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SENECA ST,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,0.21818398507637685,6.5,1.438948817412083,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,322.0,321.919019061133,1.0,N,Minor Arterial,0.38305032551965157,0.0,0.0,0.058508251132158455,0.0,0.55844142334819,0.0,8.0,0.3630376323245641
12784,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SENECA ST,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,0.26442996743989106,3.75,0.8710375066001121,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,44.0,25.0,340.0,340.092966127937,4.0,N,Minor Arterial,0.2799873452829762,0.0,0.0,0.18848366329847677,0.1855845790028557,0.3459444124156914,0.0,8.0,0.3036645654666803
12857,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,SPRING ST,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,0.6420093201754385,2.0,1.6051019736842105,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,25.0,25.0,233.0,233.324992806465,0.0,Y,Minor Arterial,0.5089887280952775,0.0,0.0,0.0980465090371234,0.0,0.39296476286759924,0.0,3.0,0.18599510308164446
12866,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SPRING ST,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,0.17911082248057103,5.5,0.9459884711009429,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,41.0,25.0,319.0,319.243625051014,4.0,Y,Minor Arterial,0.39596894634813995,0.0,0.0,0.0,0.4696620496874662,0.13436900396439386,0.0,4.0,0.31774198350900434
12867,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SPRING ST,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,0.22661585317622096,8.0,1.8129268254097677,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,40.0,25.0,322.0,322.036672330818,6.0,Y,Minor Arterial,0.11396668704370447,0.0,0.0,0.1867033111213653,0.057167223845873485,0.6421627779890567,0.0,7.0,0.2816169937490244
12869,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,SPRING ST,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,0.16621619466682974,5.5,0.8034608360720636,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.054457019637,5.0,N,Not Designated,0.3717509299467691,0.0,0.12212608818911612,0.0,0.0,0.5061229818641148,0.0,6.0,0.43202138006267377
12870,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,SPRING ST,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,0.07329268110554535,6.25,0.3798036052001177,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,321.99903673971,2.0,N,Not Designated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.30872622916395415
12871,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SPRING ST,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,0.04644722165838826,8.0,0.3301176334539717,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.138435493881,1.0,N,Not Designated,0.07250986304954438,0.0,0.0,0.171344795100859,0.0,0.7561453418495966,0.0,8.0,0.32889557465384855
12872,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SPRING ST,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,0.213341298073483,6.5,1.3394526900650094,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,33.0,20.0,322.0,321.665592564382,2.0,N,Not Designated,0.37316214351712906,0.0,0.0,0.1713708590642503,0.0,0.4554669974186205,0.0,8.0,0.21576875920089822
12873,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SPRING ST,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,0.19317081582537057,4.5,0.9025610844299335,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,321.920923057264,4.0,N,Not Designated,0.4368802437132886,0.0,0.0,0.3319828098266926,0.1788372709914768,0.05229967546854189,0.0,7.0,0.32339797579362567
12895,STEWART ST BETWEEN PIKE PL AND POST AL,STEWART ST,STEWART ST BETWEEN PIKE PL AND POST AL,0.2805287126068376,4.0,1.1245245726495727,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,42.0,20.0,147.0,146.583167470682,12.0,N,Not Designated,0.7277876403336155,0.0,0.0,0.0,0.0,0.2722123596663845,0.0,5.0,0.5180320727978888
12896,STEWART ST BETWEEN POST AL AND 1ST AVE,STEWART ST,STEWART ST BETWEEN POST AL AND 1ST AVE,0.532440350877193,5.0,2.7195833333333335,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,42.0,20.0,164.0,163.858415362035,11.0,N,Not Designated,0.8317933185969825,0.0,0.0,0.0,0.0,0.1682066814030175,0.0,6.0,0.4476642128718479
12897,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,STEWART ST,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,0.3724735754985755,6.0,2.238424252136752,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,42.0,25.0,334.0,333.977837123635,2.0,Y,Minor Arterial,0.7658002624138267,0.0,0.0,0.0,0.0,0.23419973758617332,0.0,8.0,0.41325521509959234
12898,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,STEWART ST,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,0.5343177083333333,4.0,2.180969907407407,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,42.0,25.0,322.0,322.327632510553,3.0,Y,Principal Arterial,0.5349359730257732,0.0,0.0,0.21223849242823517,0.0,0.2528255345459916,0.0,7.0,0.4228622660963039
12900,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,STEWART ST,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,0.3735334592240045,4.0,2.0794025044936997,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,40.0,25.0,322.0,321.899589085072,6.0,Y,Principal Arterial,0.9773853587797039,0.0,0.0,0.022614641220296133,0.0,0.0,0.0,5.0,0.24246684731910903
12981,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SUMMIT AVE,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,0.12188635185611187,8.0,0.9750908148488949,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,32.0,20.0,306.0,306.176124146507,2.0,N,Not Designated,0.3081372346130459,0.0,0.05858601846805336,0.05873610167200364,0.19160099295264257,0.3829396522942546,0.0,6.0,0.27856620637596236
12982,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,SUMMIT AVE,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,0.15185447119421944,6.0,0.9111268271653167,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,32.0,20.0,306.0,306.087297336505,2.0,N,Not Designated,0.38250756220689475,0.0,0.0,0.09590347618846347,0.0,0.5215889616046419,0.0,7.0,0.3347651904957563
12983,SUMMIT AVE BETWEEN SENECA ST AND UNIVERSITY ST,SUMMIT AVE,SUMMIT AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.08291895939730214,9.0,0.7462706345757193,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,32.0,20.0,306.0,306.067124576767,4.0,N,Not Designated,0.05859576209148906,0.0,0.0,0.0,0.05861250801586081,0.8827917298926501,0.0,7.0,0.3640405072767178
12984,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,SUMMIT AVE,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,0.2815026173169208,6.0,1.6890157039015246,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,32.0,20.0,259.0,258.761998819748,5.0,N,Not Designated,0.0,0.0,0.06937474441024578,0.0,0.21087904836036747,0.7197462072293868,0.0,9.0,0.24121830885854484
13072,TAYLOR AVE BETWEEN 5TH AVE AND DENNY WAY,TAYLOR AVE,TAYLOR AVE BETWEEN 5TH AVE AND DENNY WAY,0.4661918119099491,3.0,1.4320846949891068,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,197.0,196.741685269525,1.0,N,Not Designated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14543549752380783
13095,TERRACE ST BETWEEN YESLER WAY AND 5TH AVE,TERRACE ST,TERRACE ST BETWEEN YESLER WAY AND 5TH AVE,0.2590610119047619,7.0,1.8138645833333333,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,38.0,25.0,352.0,352.0020479155,13.0,N,Minor Arterial,0.6901327127641481,0.0,0.041558225872597325,0.24824394853351012,0.0,0.020065112829744408,0.0,5.0,0.30961870389248586
13096,TERRACE ST BETWEEN DEAD END 2 AND TERRY AVE,TERRACE ST,TERRACE ST BETWEEN DEAD END 2 AND TERRY AVE,0.04761362560572511,5.0,0.23806812802862554,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,168.0,167.971744970473,4.0,N,Not Designated,0.7090677922995531,0.0,0.0,0.0,0.0,0.2909322077004469,0.0,7.0,0.37989318310188547
13097,TERRACE ST BETWEEN TERRY AVE AND BOREN AVE,TERRACE ST,TERRACE ST BETWEEN TERRY AVE AND BOREN AVE,0.05429494685105595,10.0,0.3880431992720206,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,323.0,322.610634273777,0.0,N,Not Designated,0.3266279713931593,0.0,0.0,0.0276796017039328,0.0,0.645692426902908,0.0,7.0,0.29724076668682586
13101,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,TERRY AVE,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,0.057350955612361774,7.5,0.44004470077810787,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,306.0,306.093373265352,3.0,N,Not Designated,0.3477628776551645,0.0,0.0,0.0,0.0,0.6522371223448356,0.0,6.0,0.3037993228472357
13102,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,TERRY AVE,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,0.06682558676692771,8.0,0.41839645511613327,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,306.0,305.922078146063,3.0,N,Not Designated,0.24508058087316845,0.0,0.0,0.0,0.0,0.7549194191268316,0.0,8.0,0.28120148769433423
13104,TERRY AVE BETWEEN JAMES ST AND CHERRY ST,TERRY AVE,TERRY AVE BETWEEN JAMES ST AND CHERRY ST,0.05227754911868854,10.0,0.5227754911868854,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,306.0,306.228848093851,1.0,N,Not Designated,0.3997507436873254,0.0,0.0,0.05901867970415972,0.34826129757066304,0.19296927903785188,0.0,7.0,0.30472440239669824
13105,TERRY AVE BETWEEN CHERRY ST AND COLUMBIA ST,TERRY AVE,TERRY AVE BETWEEN CHERRY ST AND COLUMBIA ST,0.20765608465608465,7.0,1.4564259259259258,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,306.0,306.00100823386,0.0,N,Not Designated,0.11739929105482715,0.0,0.05840489517006567,0.38324045117776956,0.26285731007774765,0.17809805251958993,0.0,6.0,0.3586480019141315
13107,TERRY AVE BETWEEN MARION ST AND MADISON ST,TERRY AVE,TERRY AVE BETWEEN MARION ST AND MADISON ST,0.1314936301166615,2.75,0.3646874875722067,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,27.0,20.0,306.0,306.016361554218,1.0,N,Not Designated,0.6748106810841694,0.0,0.058480998221094614,0.0,0.266708320694736,0.0,0.0,5.0,0.25096503967299705
13108,TERRY AVE BETWEEN MADISON ST AND SPRING ST,TERRY AVE,TERRY AVE BETWEEN MADISON ST AND SPRING ST,0.14204141983747245,3.0,0.4263742595124174,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,306.0,306.141477625526,2.0,N,Not Designated,0.7231061391790774,0.0,0.10294431602520317,0.0,0.0,0.1739495447957194,0.0,6.0,0.3044060080112501
13110,TERRY AVE BETWEEN UNIVERSITY ST AND UNION ST,TERRY AVE,TERRY AVE BETWEEN UNIVERSITY ST AND UNION ST,0.30409291007072,10.0,3.0409291007072,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,426.0,425.740072291824,4.0,N,Not Designated,0.08470579232511273,0.0,0.25376034510576595,0.16123873279343673,0.34642308651327214,0.15387204326241236,0.0,6.0,0.2578876013195307
13177,UNION ST BETWEEN WESTERN AVE AND POST AL,UNION ST,UNION ST BETWEEN WESTERN AVE AND POST AL,0.39458672480620155,3.0,1.2381768410852714,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,0.0,20.0,163.0,162.740869502948,11.0,N,Not Designated,0.41171549130559454,0.08429566317045648,0.2747770752171969,0.0,0.08450664896427652,0.14470512134247546,0.0,7.0,0.4302765626636561
13180,UNION ST BETWEEN 2ND AVE AND 3RD AVE,UNION ST,UNION ST BETWEEN 2ND AVE AND 3RD AVE,0.4309340277777778,4.0,1.7284861111111112,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,30.0,25.0,322.0,322.06686012813,6.0,Y,Principal Arterial,0.15467136029201675,0.0,0.0,0.19065210634226856,0.6111018347369414,0.04357469862877331,0.0,7.0,0.41545219056481464
13181,UNION ST BETWEEN 3RD AVE AND 4TH AVE,UNION ST,UNION ST BETWEEN 3RD AVE AND 4TH AVE,0.5021313244047618,4.0,2.0742336309523806,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,46.0,25.0,322.0,321.929601842141,4.0,Y,Principal Arterial,0.8963097621857233,0.0,0.0,0.0,0.1036902378142767,0.0,0.0,7.0,0.416943442725383
13182,UNION ST BETWEEN 4TH AVE AND 5TH AVE,UNION ST,UNION ST BETWEEN 4TH AVE AND 5TH AVE,0.6829598290598291,5.0,3.6402865918803418,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,46.0,25.0,322.0,321.878990695442,2.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.45467147395543744
13183,UNION ST BETWEEN 5TH AVE AND 6TH AVE,UNION ST,UNION ST BETWEEN 5TH AVE AND 6TH AVE,0.6417636801257491,3.0,2.0183631741821397,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,46.0,25.0,322.0,321.87430238393,2.0,Y,Principal Arterial,0.8109423229121137,0.0,0.0,0.0,0.1890576770878864,0.0,0.0,6.0,0.4432434571705853
13184,UNION ST BETWEEN 6TH AVE AND 7TH AVE,UNION ST,UNION ST BETWEEN 6TH AVE AND 7TH AVE,0.4399652777777778,6.0,2.656388888888889,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,46.0,25.0,322.0,321.80939717291,2.0,Y,Principal Arterial,0.8940082433402993,0.0,0.0,0.0,0.10599175665970069,0.0,0.0,5.0,0.3149112190468616
13186,UNION ST BETWEEN TERRY AVE AND BOREN AVE,UNION ST,UNION ST BETWEEN TERRY AVE AND BOREN AVE,0.07284584928494564,8.0,0.5827667942795651,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.407620156192,2.0,N,Not Designated,0.0,0.0,0.19155577434960425,0.0,6.22793581777919e-05,0.8083819462922179,0.0,7.0,0.3231405927733006
13187,UNION ST BETWEEN BOREN AVE AND MINOR AVE,UNION ST,UNION ST BETWEEN BOREN AVE AND MINOR AVE,0.12299725710552978,7.0,0.8609807997387084,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,28.0,20.0,329.0,328.524661220146,5.0,N,Not Designated,0.036945070094173874,0.0,0.0,0.0,0.21107059057638342,0.7519843393294428,0.0,9.0,0.29561528189026715
13199,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,0.37923799482681064,2.75,1.0008331084120559,120,Paid Parking,Waterfront,2.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,28.0,25.0,229.0,229.277219256458,1.0,N,Collector Arterial,0.8792773455411904,0.0,0.0,0.0,0.0,0.08377718625243592,0.03694546820637366,4.0,0.32841815554742676
13200,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,0.6350424919162356,6.5,3.9633356902031522,120,Paid Parking,Retail,2.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,33.0,25.0,322.0,321.959411953541,6.0,Y,Minor Arterial,0.5784700496242516,0.0,0.0,0.0,0.4215299503757484,0.0,0.0,6.0,0.2602102951917946
13201,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,0.6788897792022792,3.0,2.360191239316239,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,41.0,25.0,322.0,322.13482098461,11.0,N,Principal Arterial,0.500240511052083,0.0,0.0,0.04932960246485865,0.4504298864830584,0.0,0.0,6.0,0.2904134107098068
13202,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,0.30277897509578544,3.0,0.918441091954023,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,34.0,25.0,322.0,321.93007252925,9.0,Y,Principal Arterial,0.754372131989274,0.0,0.0,0.19517403766213529,0.05045383034859076,0.0,0.0,6.0,0.3454961279748993
13203,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,0.5187871598378564,3.0,1.5890216561375619,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,55.0,25.0,322.0,321.921400387648,4.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33086344223177144
13204,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,0.36638194444444444,3.0,1.1389583333333333,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,88.0,25.0,324.0,323.98247873983,5.0,Y,Principal Arterial,0.7978337960473093,0.0,0.0,0.0,0.20216620395269064,0.0,0.0,7.0,0.321119553315781
13207,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,0.28612188934847016,5.0,1.4477714849497543,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,322.0,322.085858411851,6.0,N,Not Designated,0.4505240046921967,0.0,0.0,0.04466632504217934,0.504809670265624,0.0,0.0,4.0,0.40506242164712086
13208,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,0.12181296267895343,6.75,0.7704006391845818,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,322.0,322.229681260342,8.0,N,Not Designated,0.2563364965863104,0.0,0.0,0.18677327418831535,0.25615482962632335,0.3007353995990508,0.0,7.0,0.2419659007028034
13209,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,0.14742415011237914,5.0,0.7371207505618955,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,322.0,321.938659146408,5.0,N,Not Designated,4.543188009490785e-05,0.0,0.0,0.05558832723754605,0.11127338453063633,0.8330928563517228,0.0,6.0,0.3161193985699081
13210,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,0.1363195135918267,9.0,1.2257642325812506,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,322.0,322.164011006232,1.0,N,Not Designated,0.019902307262954756,0.0,0.0,0.19134344662093078,0.3633322743502357,0.42542197176587876,0.0,6.0,0.2782767381026383
13211,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,0.06819541074252047,11.25,0.5946592230138945,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,322.0,322.221993271305,1.0,N,Not Designated,0.14533747874014866,0.0,0.0,0.0,0.06096758142141753,0.7936949398384339,0.0,8.0,0.33933775118931836
13299,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,VINE ST,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,0.36508295687254455,4.5,1.6085324014771747,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,286.0,286.125093863087,6.0,N,Not Designated,0.41261478809249713,0.36037163620722684,0.0,0.22071000977968186,0.0,0.0,0.006303565920594226,3.0,0.22564935615698942
13300,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,VINE ST,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.3246035795410795,7.0,2.2722250567875566,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,322.0,322.089452839412,12.0,Y,Not Designated,0.36617922846460266,0.05900857294769776,0.0,0.3852981547439547,0.0,0.1895140438437449,0.0,8.0,0.35730985556307604
13301,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,VINE ST,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,0.4062309906887947,5.5,2.266072372801999,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,322.0,322.000316535975,10.0,Y,Not Designated,0.7377089123871986,0.18725535589387912,0.0,0.0,0.0,0.07503573171892225,0.0,8.0,0.32823719479291597
13302,VINE ST BETWEEN 1ST AVE AND 2ND AVE,VINE ST,VINE ST BETWEEN 1ST AVE AND 2ND AVE,0.48760258588351785,7.0,3.441384767851292,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,322.0,322.047367187085,3.0,Y,Not Designated,0.9001205338989972,0.052305481239014545,0.0,0.0,0.047573984861988335,0.0,0.0,8.0,0.35438634103248656
13303,VINE ST BETWEEN 2ND AVE AND 3RD AVE,VINE ST,VINE ST BETWEEN 2ND AVE AND 3RD AVE,0.38879799427742734,4.5,1.861523036585072,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,32.0,20.0,322.0,322.033168372047,2.0,Y,Not Designated,0.8016810850243159,0.0,0.0,0.0,0.19831891497568413,0.0,0.0,8.0,0.36308256601218525
13304,VINE ST BETWEEN 3RD AVE AND 4TH AVE,VINE ST,VINE ST BETWEEN 3RD AVE AND 4TH AVE,0.4803355763333419,10.0,4.847260612288297,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,44.0,20.0,322.0,321.872689008405,2.0,Y,Not Designated,0.951454072051837,0.0,0.0,0.0,0.0,0.04854592794816299,0.0,8.0,0.2968756079859154
