compkey,unitdesc,onstreet,blockface_name,period,weekpart,occupancy_rate,occupied_spaces,parking_spaces,n_hours,n_obs,paid_rate,time_limit,parking_category,paid_subarea,occupancy_class
2754,2ND AVE BETWEEN SPRING ST AND SENECA ST,2ND AVE,2ND AVE BETWEEN SPRING ST AND SENECA ST,day,weekday,0.33753415300546447,1.3651639344262296,4.0,122,7202,,120,Paid Parking,Financial,Under-saturated
2754,2ND AVE BETWEEN SPRING ST AND SENECA ST,2ND AVE,2ND AVE BETWEEN SPRING ST AND SENECA ST,day,weekend,0.006458333333333334,0.025833333333333337,4.0,40,2400,,120,Paid Parking,Financial,Under-saturated
2754,2ND AVE BETWEEN SPRING ST AND SENECA ST,2ND AVE,2ND AVE BETWEEN SPRING ST AND SENECA ST,night,weekday,0.014374999999999999,0.057499999999999996,4.0,20,1196,,120,Paid Parking,Financial,Under-saturated
2754,2ND AVE BETWEEN SPRING ST AND SENECA ST,2ND AVE,2ND AVE BETWEEN SPRING ST AND SENECA ST,night,weekend,0.0109375,0.04375,4.0,8,480,,120,Paid Parking,Financial,Under-saturated
2755,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,2ND AVE,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,day,weekday,0.3595018450184502,2.8841943419434193,8.0,149,15611,,120,Paid Parking,Retail,Under-saturated
2755,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,2ND AVE,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,day,weekend,0.4643333333333333,3.7585,8.0,50,6000,,120,Paid Parking,Retail,Under-saturated
2755,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,2ND AVE,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,night,weekday,0.26036458333333334,2.0891666666666664,8.0,20,2386,,120,Paid Parking,Retail,Under-saturated
2755,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,2ND AVE,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,night,weekend,0.6172916666666667,4.9383333333333335,8.0,10,1200,,120,Paid Parking,Retail,Under-saturated
2757,2ND AVE BETWEEN UNION ST AND PIKE ST,2ND AVE,2ND AVE BETWEEN UNION ST AND PIKE ST,day,weekday,0.20876214617659483,0.776362484157161,5.0,143,15603,,120,Paid Parking,Retail,Under-saturated
2757,2ND AVE BETWEEN UNION ST AND PIKE ST,2ND AVE,2ND AVE BETWEEN UNION ST AND PIKE ST,day,weekend,0.4013777777777778,1.5311666666666668,4.0,50,6000,,120,Paid Parking,Retail,Under-saturated
2757,2ND AVE BETWEEN UNION ST AND PIKE ST,2ND AVE,2ND AVE BETWEEN UNION ST AND PIKE ST,night,weekday,0.24333333333333332,0.9008333333333333,4.0,20,2398,,120,Paid Parking,Retail,Under-saturated
2757,2ND AVE BETWEEN UNION ST AND PIKE ST,2ND AVE,2ND AVE BETWEEN UNION ST AND PIKE ST,night,weekend,0.39594444444444443,1.4833333333333334,4.0,10,1200,,120,Paid Parking,Retail,Under-saturated
2758,2ND AVE BETWEEN PIKE ST AND PINE ST,2ND AVE,2ND AVE BETWEEN PIKE ST AND PINE ST,day,weekday,0.3632254464285714,2.542708333333333,7.0,128,7208,,120,Paid Parking,Retail,Under-saturated
2758,2ND AVE BETWEEN PIKE ST AND PINE ST,2ND AVE,2ND AVE BETWEEN PIKE ST AND PINE ST,day,weekend,0.5572380952380952,3.945,7.0,50,3000,,120,Paid Parking,Retail,Under-saturated
2758,2ND AVE BETWEEN PIKE ST AND PINE ST,2ND AVE,2ND AVE BETWEEN PIKE ST AND PINE ST,night,weekday,0.20023809523809524,1.4016666666666666,7.0,20,1152,,120,Paid Parking,Retail,Under-saturated
2758,2ND AVE BETWEEN PIKE ST AND PINE ST,2ND AVE,2ND AVE BETWEEN PIKE ST AND PINE ST,night,weekend,0.5430952380952381,3.8016666666666667,7.0,10,600,,120,Paid Parking,Retail,Under-saturated
2759,2ND AVE BETWEEN PINE ST AND STEWART ST,2ND AVE,2ND AVE BETWEEN PINE ST AND STEWART ST,day,weekday,0.38951843198338526,1.1246884735202491,4.0,200,19165,,120,Paid Parking,Retail,Under-saturated
2759,2ND AVE BETWEEN PINE ST AND STEWART ST,2ND AVE,2ND AVE BETWEEN PINE ST AND STEWART ST,day,weekend,0.42083333333333334,1.1085,3.0,50,6000,,120,Paid Parking,Retail,Under-saturated
2759,2ND AVE BETWEEN PINE ST AND STEWART ST,2ND AVE,2ND AVE BETWEEN PINE ST AND STEWART ST,night,weekday,0.30486111111111114,0.9658333333333334,4.0,40,3550,,120,Paid Parking,Retail,Under-saturated
2759,2ND AVE BETWEEN PINE ST AND STEWART ST,2ND AVE,2ND AVE BETWEEN PINE ST AND STEWART ST,night,weekend,0.48291666666666666,1.2733333333333334,3.0,10,1200,,120,Paid Parking,Retail,Under-saturated
2760,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,2ND AVE,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,day,weekday,0.2954585274677645,3.2808566710503624,7.0,200,19094,,120,Paid Parking,South,Under-saturated
2760,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,2ND AVE,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,day,weekend,0.41188095238095235,5.0475,10.5,50,6000,,120,Paid Parking,South,Under-saturated
2760,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,2ND AVE,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,night,weekday,0.20562229437229437,1.94989898989899,7.0,40,3522,,120,Paid Parking,South,Under-saturated
2760,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,2ND AVE,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,night,weekend,0.4123214285714286,4.906666666666667,10.5,10,1200,,120,Paid Parking,South,Under-saturated
2761,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,2ND AVE,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,day,weekday,0.3167976173552362,1.6465918521100258,7.0,200,18693,,120,Paid Parking,South,Under-saturated
2761,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,2ND AVE,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,day,weekend,0.48852380952380947,2.3013333333333335,5.0,50,6000,,120,Paid Parking,South,Under-saturated
2761,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,2ND AVE,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,night,weekday,0.30025840773941304,1.684913508466986,7.0,40,3461,,120,Paid Parking,South,Under-saturated
2761,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,2ND AVE,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,night,weekend,0.5237698412698413,2.3983333333333334,5.0,10,1200,,120,Paid Parking,South,Under-saturated
2762,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,2ND AVE,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,day,weekday,0.3019752156687047,2.717776941018343,9.0,200,11854,,120,Paid Parking,South,Under-saturated
2762,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,2ND AVE,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,day,weekend,0.363,3.267,9.0,50,3000,,120,Paid Parking,South,Under-saturated
2762,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,2ND AVE,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,night,weekday,0.4153975095785441,3.7385775862068966,9.0,40,2333,,120,Paid Parking,South,Under-saturated
2762,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,2ND AVE,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,night,weekend,0.5044444444444445,4.5633333333333335,9.0,10,600,,120,Paid Parking,South,Under-saturated
2763,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,2ND AVE,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,day,weekday,0.32088806511536483,1.3878418469214464,4.5,200,23811,,120,Paid Parking,South,Under-saturated
2763,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,2ND AVE,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,day,weekend,0.36146428571428574,1.5043333333333333,4.5,50,6000,,120,Paid Parking,South,Under-saturated
2763,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,2ND AVE,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,night,weekday,0.4201636904761905,1.72,4.5,40,4673,,120,Paid Parking,South,Under-saturated
2763,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,2ND AVE,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,night,weekend,0.5811309523809524,2.6425,4.5,10,1200,,120,Paid Parking,South,Under-saturated
2764,2ND AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE,2ND AVE BETWEEN BELL ST AND BATTERY ST,day,weekday,0.4906030828656162,5.150029408620259,10.5,200,23688,,240,Paid Parking,North,Under-saturated
2764,2ND AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE,2ND AVE BETWEEN BELL ST AND BATTERY ST,day,weekend,0.4958121212121212,5.2155,10.5,50,6000,,240,Paid Parking,North,Under-saturated
2764,2ND AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE,2ND AVE BETWEEN BELL ST AND BATTERY ST,night,weekday,0.6545142992424242,6.929958806818182,10.5,40,4675,,240,Paid Parking,North,Under-saturated
2764,2ND AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE,2ND AVE BETWEEN BELL ST AND BATTERY ST,night,weekend,0.7637121212121212,8.023333333333333,10.5,10,1200,,240,Paid Parking,North,Optimal
2765,2ND AVE BETWEEN BATTERY ST AND WALL ST,2ND AVE,2ND AVE BETWEEN BATTERY ST AND WALL ST,day,weekday,0.2501572676509808,1.1711800357639985,5.0,200,23792,,240,Paid Parking,North,Under-saturated
2765,2ND AVE BETWEEN BATTERY ST AND WALL ST,2ND AVE,2ND AVE BETWEEN BATTERY ST AND WALL ST,day,weekend,0.4145277777777778,2.208833333333333,5.0,50,6000,,240,Paid Parking,North,Under-saturated
2765,2ND AVE BETWEEN BATTERY ST AND WALL ST,2ND AVE,2ND AVE BETWEEN BATTERY ST AND WALL ST,night,weekday,0.6041059027777778,3.136324404761905,5.0,40,4687,,240,Paid Parking,North,Under-saturated
2765,2ND AVE BETWEEN BATTERY ST AND WALL ST,2ND AVE,2ND AVE BETWEEN BATTERY ST AND WALL ST,night,weekend,0.6142361111111111,3.1108333333333333,5.0,10,1200,,240,Paid Parking,North,Under-saturated
2766,2ND AVE BETWEEN WALL ST AND VINE ST,2ND AVE,2ND AVE BETWEEN WALL ST AND VINE ST,day,weekday,0.5108363213707601,4.50077872463913,9.0,200,23690,,240,Paid Parking,North,Under-saturated
2766,2ND AVE BETWEEN WALL ST AND VINE ST,2ND AVE,2ND AVE BETWEEN WALL ST AND VINE ST,day,weekend,0.3958416666666667,3.4661666666666666,9.0,50,5997,,240,Paid Parking,North,Under-saturated
2766,2ND AVE BETWEEN WALL ST AND VINE ST,2ND AVE,2ND AVE BETWEEN WALL ST AND VINE ST,night,weekday,0.5304405531609195,4.7272803776683086,9.0,40,4672,,240,Paid Parking,North,Under-saturated
2766,2ND AVE BETWEEN WALL ST AND VINE ST,2ND AVE,2ND AVE BETWEEN WALL ST AND VINE ST,night,weekend,0.6945625,6.1450000000000005,9.0,10,1200,,240,Paid Parking,North,Under-saturated
2767,2ND AVE BETWEEN VINE ST AND CEDAR ST,2ND AVE,2ND AVE BETWEEN VINE ST AND CEDAR ST,day,weekday,0.22426018228585992,1.1500094791434397,5.5,200,23897,,240,Paid Parking,North,Under-saturated
2767,2ND AVE BETWEEN VINE ST AND CEDAR ST,2ND AVE,2ND AVE BETWEEN VINE ST AND CEDAR ST,day,weekend,0.2529047619047619,1.2145000000000001,5.5,50,6000,,240,Paid Parking,North,Under-saturated
2767,2ND AVE BETWEEN VINE ST AND CEDAR ST,2ND AVE,2ND AVE BETWEEN VINE ST AND CEDAR ST,night,weekday,0.2784217512997755,1.3298909222497932,5.5,40,4708,,240,Paid Parking,North,Under-saturated
2767,2ND AVE BETWEEN VINE ST AND CEDAR ST,2ND AVE,2ND AVE BETWEEN VINE ST AND CEDAR ST,night,weekend,0.5398214285714286,2.9216666666666664,5.5,10,1200,,240,Paid Parking,North,Under-saturated
2768,2ND AVE BETWEEN CEDAR ST AND CLAY ST,2ND AVE,2ND AVE BETWEEN CEDAR ST AND CLAY ST,day,weekday,0.1507658449657391,0.912971138170503,6.0,200,23117,,240,Paid Parking,North,Under-saturated
2768,2ND AVE BETWEEN CEDAR ST AND CLAY ST,2ND AVE,2ND AVE BETWEEN CEDAR ST AND CLAY ST,day,weekend,0.15675371777388142,0.9405223066432886,6.0,50,5974,,240,Paid Parking,North,Under-saturated
2768,2ND AVE BETWEEN CEDAR ST AND CLAY ST,2ND AVE,2ND AVE BETWEEN CEDAR ST AND CLAY ST,night,weekday,0.3066987783089478,1.9374148920759091,6.0,40,4608,,240,Paid Parking,North,Under-saturated
2768,2ND AVE BETWEEN CEDAR ST AND CLAY ST,2ND AVE,2ND AVE BETWEEN CEDAR ST AND CLAY ST,night,weekend,0.6340277777777777,3.8683333333333336,6.0,10,1200,,240,Paid Parking,North,Under-saturated
2769,2ND AVE BETWEEN CLAY ST AND BROAD ST,2ND AVE,2ND AVE BETWEEN CLAY ST AND BROAD ST,day,weekday,0.2645805380947598,0.851190038557901,3.5,200,23871,,240,Paid Parking,North,Under-saturated
2769,2ND AVE BETWEEN CLAY ST AND BROAD ST,2ND AVE,2ND AVE BETWEEN CLAY ST AND BROAD ST,day,weekend,0.21679166666666666,0.7521666666666667,3.5,50,6000,,240,Paid Parking,North,Under-saturated
2769,2ND AVE BETWEEN CLAY ST AND BROAD ST,2ND AVE,2ND AVE BETWEEN CLAY ST AND BROAD ST,night,weekday,0.25210069444444444,0.8208333333333334,3.5,40,4800,,240,Paid Parking,North,Under-saturated
2769,2ND AVE BETWEEN CLAY ST AND BROAD ST,2ND AVE,2ND AVE BETWEEN CLAY ST AND BROAD ST,night,weekend,0.5024305555555555,1.8758333333333332,3.5,10,1200,,240,Paid Parking,North,Under-saturated
2770,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,2ND AVE,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,day,weekday,0.45861891364977103,2.68649283407409,6.0,200,23740,,240,Paid Parking,North,Under-saturated
2770,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,2ND AVE,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,day,weekend,0.36443438256658595,2.180731638418079,6.0,50,5993,,240,Paid Parking,North,Under-saturated
2770,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,2ND AVE,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,night,weekday,0.38888446009613664,2.439893806879853,6.0,40,4701,,240,Paid Parking,North,Under-saturated
2770,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,2ND AVE,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,night,weekend,0.4456190476190476,2.7141666666666664,6.0,10,1200,,240,Paid Parking,North,Under-saturated
2869,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,2ND AVE S,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,day,weekday,0.49288429487179486,5.619791666666666,11.5,200,24000,,120,Paid Parking,Core,Under-saturated
2869,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,2ND AVE S,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,day,weekend,0.49996410256410256,5.702166666666667,11.5,50,6000,,120,Paid Parking,Core,Under-saturated
2870,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,2ND AVE S,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,day,weekday,0.5222991071428571,3.1138749999999997,5.5,200,24000,,120,Paid Parking,Core,Under-saturated
2870,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,2ND AVE S,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,day,weekend,0.5226964285714285,3.005,5.5,50,6000,,120,Paid Parking,Core,Under-saturated
2871,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,2ND AVE S,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,day,weekday,0.8381687499999999,9.311875,10.5,200,24000,,120,Paid Parking,Edge,Optimal
2871,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,2ND AVE S,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,day,weekend,0.5995986330332973,5.959903939577261,16.0,50,5935,,120,Paid Parking,Edge,Under-saturated
2924,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,2ND AV ET S,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,day,weekday,0.2665666666666667,1.3373333333333333,5.0,200,12000,,120,Paid Parking,Edge,Under-saturated
2924,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,2ND AV ET S,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,day,weekend,0.32086666666666663,1.6083333333333334,5.0,50,3000,,120,Paid Parking,Edge,Under-saturated
2925,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,2ND AV ET S,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,day,weekday,0.16084249084249083,0.6175213675213675,2.0,165,11641,,120,Paid Parking,Edge,Under-saturated
2925,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,2ND AV ET S,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,day,weekend,0.15808823529411764,0.3161764705882353,2.0,34,1923,,120,Paid Parking,Edge,Under-saturated
2926,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,2ND AV ET S,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,day,weekday,0.17129166666666668,0.6851666666666667,4.0,200,12000,,120,Paid Parking,Edge,Under-saturated
2926,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,2ND AV ET S,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,day,weekend,0.24100000000000002,0.9790000000000001,4.0,50,3000,,120,Paid Parking,Edge,Under-saturated
4388,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,3RD AVE,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,day,weekday,0.1259082763900185,0.8640419554244293,7.5,200,23815,,120,Paid Parking,South,Under-saturated
4388,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,3RD AVE,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,day,weekend,0.14867021276595743,1.0015957446808512,7.5,49,5433,,120,Paid Parking,South,Under-saturated
4388,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,3RD AVE,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,night,weekday,0.20530373955694725,1.4540231078397678,7.5,40,4701,,120,Paid Parking,South,Under-saturated
4388,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,3RD AVE,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,night,weekend,0.2475925925925926,1.7425000000000002,7.5,10,1200,,120,Paid Parking,South,Under-saturated
4390,3RD AVE BETWEEN BELL ST AND BATTERY ST,3RD AVE,3RD AVE BETWEEN BELL ST AND BATTERY ST,day,weekday,0.3932201192304879,2.7561241679467487,7.0,200,11851,,240,Paid Parking,North,Under-saturated
4390,3RD AVE BETWEEN BELL ST AND BATTERY ST,3RD AVE,3RD AVE BETWEEN BELL ST AND BATTERY ST,day,weekend,0.41385714285714287,2.946,7.0,50,3000,,240,Paid Parking,North,Under-saturated
4390,3RD AVE BETWEEN BELL ST AND BATTERY ST,3RD AVE,3RD AVE BETWEEN BELL ST AND BATTERY ST,night,weekday,0.49703422619047616,3.479239583333333,7.0,40,2337,,240,Paid Parking,North,Under-saturated
4390,3RD AVE BETWEEN BELL ST AND BATTERY ST,3RD AVE,3RD AVE BETWEEN BELL ST AND BATTERY ST,night,weekend,0.6683333333333332,4.683333333333334,7.0,10,600,,240,Paid Parking,North,Under-saturated
4391,3RD AVE BETWEEN BATTERY ST AND WALL ST,3RD AVE,3RD AVE BETWEEN BATTERY ST AND WALL ST,day,weekday,0.38685408355113987,2.54445648682832,6.5,200,23697,,240,Paid Parking,North,Under-saturated
4391,3RD AVE BETWEEN BATTERY ST AND WALL ST,3RD AVE,3RD AVE BETWEEN BATTERY ST AND WALL ST,day,weekend,0.3255396825396825,2.1285,6.5,50,6000,,240,Paid Parking,North,Under-saturated
4391,3RD AVE BETWEEN BATTERY ST AND WALL ST,3RD AVE,3RD AVE BETWEEN BATTERY ST AND WALL ST,night,weekday,0.5562354611384783,3.663692528735632,6.5,40,4675,,240,Paid Parking,North,Under-saturated
4391,3RD AVE BETWEEN BATTERY ST AND WALL ST,3RD AVE,3RD AVE BETWEEN BATTERY ST AND WALL ST,night,weekend,0.6930158730158731,4.864166666666667,6.5,10,1200,,240,Paid Parking,North,Under-saturated
4392,3RD AVE BETWEEN WALL ST AND VINE ST,3RD AVE,3RD AVE BETWEEN WALL ST AND VINE ST,day,weekday,0.26223250850462976,2.474347136606828,9.5,200,23673,,240,Paid Parking,North,Under-saturated
4392,3RD AVE BETWEEN WALL ST AND VINE ST,3RD AVE,3RD AVE BETWEEN WALL ST AND VINE ST,day,weekend,0.276241018897331,2.5807325150983833,9.5,50,5987,,240,Paid Parking,North,Under-saturated
4392,3RD AVE BETWEEN WALL ST AND VINE ST,3RD AVE,3RD AVE BETWEEN WALL ST AND VINE ST,night,weekday,0.5019768198498037,4.750247695852535,9.5,40,4679,,240,Paid Parking,North,Under-saturated
4392,3RD AVE BETWEEN WALL ST AND VINE ST,3RD AVE,3RD AVE BETWEEN WALL ST AND VINE ST,night,weekend,0.5877592592592593,5.515833333333333,9.5,10,1200,,240,Paid Parking,North,Under-saturated
4394,3RD AVE BETWEEN CEDAR ST AND CLAY ST,3RD AVE,3RD AVE BETWEEN CEDAR ST AND CLAY ST,day,weekday,0.39304536469499773,2.7510867520783004,7.0,200,23684,,240,Paid Parking,North,Under-saturated
4394,3RD AVE BETWEEN CEDAR ST AND CLAY ST,3RD AVE,3RD AVE BETWEEN CEDAR ST AND CLAY ST,day,weekend,0.3605833333333333,2.454,7.0,50,6000,,240,Paid Parking,North,Under-saturated
4394,3RD AVE BETWEEN CEDAR ST AND CLAY ST,3RD AVE,3RD AVE BETWEEN CEDAR ST AND CLAY ST,night,weekday,0.4057537878787879,2.839522727272727,7.0,40,4674,,240,Paid Parking,North,Under-saturated
4394,3RD AVE BETWEEN CEDAR ST AND CLAY ST,3RD AVE,3RD AVE BETWEEN CEDAR ST AND CLAY ST,night,weekend,0.6011111111111112,4.134166666666667,7.0,10,1200,,240,Paid Parking,North,Under-saturated
4395,3RD AVE BETWEEN CLAY ST AND BROAD ST,3RD AVE,3RD AVE BETWEEN CLAY ST AND BROAD ST,day,weekday,0.3066721269941183,2.4540853492862795,8.0,200,23664,,240,Paid Parking,North,Under-saturated
4395,3RD AVE BETWEEN CLAY ST AND BROAD ST,3RD AVE,3RD AVE BETWEEN CLAY ST AND BROAD ST,day,weekend,0.4280028857393337,3.4638564192480032,8.0,50,5985,,240,Paid Parking,North,Under-saturated
4395,3RD AVE BETWEEN CLAY ST AND BROAD ST,3RD AVE,3RD AVE BETWEEN CLAY ST AND BROAD ST,night,weekday,0.35604343220338985,2.848555790960452,8.0,40,4667,,240,Paid Parking,North,Under-saturated
4395,3RD AVE BETWEEN CLAY ST AND BROAD ST,3RD AVE,3RD AVE BETWEEN CLAY ST AND BROAD ST,night,weekend,0.5617708333333333,4.534166666666667,8.0,10,1199,,240,Paid Parking,North,Under-saturated
4514,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,3RD AVE S,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,day,weekday,0.0685185185185185,0.20555555555555555,3.0,80,5400,,120,Paid Parking,Edge,Under-saturated
4514,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,3RD AVE S,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,day,weekend,0.08611111111111111,0.2658333333333333,3.0,40,2400,,120,Paid Parking,Edge,Under-saturated
4515,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,3RD AVE S,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,day,weekday,0.18716049382716046,0.5637037037037037,3.0,90,5400,,120,Paid Parking,Edge,Under-saturated
4515,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,3RD AVE S,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,day,weekend,0.24305555555555552,0.7641666666666667,3.0,20,1200,,120,Paid Parking,Edge,Under-saturated
4516,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,3RD AVE S,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,day,weekday,0.4387037037037037,0.9444444444444444,2.0,180,10800,,120,Paid Parking,Edge,Under-saturated
4516,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,3RD AVE S,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,day,weekend,0.46399999999999997,1.1023333333333334,2.0,50,3000,,120,Paid Parking,Edge,Under-saturated
6120,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,4TH AVE,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,day,weekday,0.5884514435695538,0.8677165354330709,1.0,127,7207,,120,Paid Parking,Edge,Under-saturated
6120,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,4TH AVE,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,day,weekend,0.24833333333333335,0.3625,1.0,20,1200,,120,Paid Parking,Edge,Under-saturated
6124,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,4TH AVE,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,day,weekday,0.501421188630491,3.0391472868217053,6.0,129,7209,,120,Paid Parking,Financial,Under-saturated
6124,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,4TH AVE,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,day,weekend,0.24599497802887632,1.4759698681732578,6.0,45,2641,,120,Paid Parking,Financial,Under-saturated
6124,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,4TH AVE,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,night,weekday,0.034583333333333334,0.20750000000000002,6.0,20,1197,,120,Paid Parking,Financial,Under-saturated
6124,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,4TH AVE,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,night,weekend,0.4063888888888889,2.4916666666666667,6.0,10,600,,120,Paid Parking,Financial,Under-saturated
6126,4TH AVE BETWEEN MADISON ST AND SPRING ST,4TH AVE,4TH AVE BETWEEN MADISON ST AND SPRING ST,day,weekday,0.4970426829268293,2.5099593495934958,5.0,200,19186,,120,Paid Parking,Financial,Under-saturated
6126,4TH AVE BETWEEN MADISON ST AND SPRING ST,4TH AVE,4TH AVE BETWEEN MADISON ST AND SPRING ST,day,weekend,0.46053333333333335,2.3541666666666665,5.0,50,6000,,120,Paid Parking,Financial,Under-saturated
